Date,Open,High,Low,Close,Volume
2025-01-13 19:50:00,579.73,580.16,579.58,579.98,47390.0
2025-01-13 19:55:00,580.01,580.65,580.01,580.42,48255.0
2025-01-13 20:00:00,580.39,580.46,579.93,580.15,45462.0
2025-01-13 20:05:00,580.26,580.66,580.23,580.35,40566.0
2025-01-13 20:10:00,580.34,580.49,580.23,580.32,40030.0
2025-01-13 20:15:00,580.3,580.9,580.18,580.87,62716.0
2025-01-13 20:20:00,580.86,580.96,579.97,580.01,57592.0
2025-01-13 20:25:00,580.02,580.32,579.89,580.1,75890.0
2025-01-13 20:30:00,580.12,580.32,579.89,580.19,76449.0
2025-01-13 20:35:00,580.16,580.5,579.96,580.01,110199.0
2025-01-13 20:40:00,580.03,580.39,580.03,580.12,71751.0
2025-01-13 20:45:00,580.1,580.37,579.93,580.12,138149.0
2025-01-13 20:50:00,580.16,581.27,580.11,581.14,283847.0
2025-01-13 20:55:00,581.19,581.75,581.13,581.51,642879.0
2025-01-14 14:30:00,584.34,584.55,583.3,583.95,535775.0
2025-01-14 14:35:00,583.96,584.81,583.96,584.67,177879.0
2025-01-14 14:40:00,584.68,584.99,584.24,584.8,115061.0
2025-01-14 14:45:00,584.79,584.91,583.3,584.0,144002.0
2025-01-14 14:50:00,584.05,584.08,582.37,582.76,154157.0
2025-01-14 14:55:00,582.76,583.16,581.98,582.3,146987.0
2025-01-14 15:00:00,582.35,583.4,582.16,583.04,129085.0
2025-01-14 15:05:00,583.03,584.27,582.94,583.79,135151.0
2025-01-14 15:10:00,583.79,584.56,583.63,584.0,180716.0
2025-01-14 15:15:00,584.07,584.64,584.02,584.08,70505.0
2025-01-14 15:20:00,584.04,584.06,583.21,583.65,81641.0
2025-01-14 15:25:00,583.6,584.07,582.9,583.15,80946.0
2025-01-14 15:30:00,583.2,583.37,582.73,582.78,50459.0
2025-01-14 15:35:00,582.8,583.12,582.23,582.27,75029.0
2025-01-14 15:40:00,582.36,583.61,582.15,583.53,72277.0
2025-01-14 15:45:00,583.46,583.54,582.6,582.6,36375.0
2025-01-14 15:50:00,582.58,582.87,581.88,582.84,67601.0
2025-01-14 15:55:00,582.85,582.85,581.79,581.79,55559.0
2025-01-14 16:00:00,581.86,581.92,580.18,580.53,134228.0
2025-01-14 16:05:00,580.47,581.4,580.41,581.11,88755.0
2025-01-14 16:10:00,581.02,581.28,580.51,580.88,47874.0
2025-01-14 16:15:00,580.85,581.29,580.51,580.82,29964.0
2025-01-14 16:20:00,580.83,581.43,580.83,581.06,28028.0
2025-01-14 16:25:00,581.18,581.95,580.85,580.85,87364.0
2025-01-14 16:30:00,580.83,581.39,580.82,581.1,67584.0
2025-01-14 16:35:00,581.08,581.14,580.22,580.47,79433.0
2025-01-14 16:40:00,580.51,580.68,579.45,579.5,113711.0
2025-01-14 16:45:00,579.55,579.75,579.31,579.51,61404.0
2025-01-14 16:50:00,579.51,579.73,579.3,579.46,42859.0
2025-01-14 16:55:00,579.5,579.75,578.77,578.77,58597.0
2025-01-14 17:00:00,578.74,579.17,578.57,579.07,77288.0
2025-01-14 17:05:00,579.03,579.66,578.85,579.4,85712.0
2025-01-14 17:10:00,579.42,579.93,579.39,579.57,61008.0
2025-01-14 17:15:00,579.55,580.12,579.51,579.65,39586.0
2025-01-14 17:20:00,579.64,579.66,579.04,579.38,47389.0
2025-01-14 17:25:00,579.46,579.96,579.4,579.71,33650.0
2025-01-14 17:30:00,579.7,579.7,578.59,578.71,44019.0
2025-01-14 17:35:00,578.74,579.39,578.37,579.32,41837.0
2025-01-14 17:40:00,579.43,580.3,579.23,580.15,55780.0
2025-01-14 17:45:00,580.1,580.22,579.72,579.98,42593.0
2025-01-14 17:50:00,580.03,580.55,580.03,580.26,37449.0
2025-01-14 17:55:00,580.3,580.3,579.78,580.22,25616.0
2025-01-14 18:00:00,580.21,580.84,580.11,580.81,24119.0
2025-01-14 18:05:00,580.83,580.99,580.65,580.82,23823.0
2025-01-14 18:10:00,580.8,580.93,580.57,580.81,12897.0
2025-01-14 18:15:00,580.78,581.46,580.59,581.19,30539.0
2025-01-14 18:20:00,581.22,581.67,581.15,581.66,27248.0
2025-01-14 18:25:00,581.68,582.22,581.63,581.99,40625.0
2025-01-14 18:30:00,582.03,582.19,581.8,582.11,49471.0
2025-01-14 18:35:00,582.14,582.57,582.02,582.57,62968.0
2025-01-14 18:40:00,582.55,583.16,582.49,583.01,69261.0
2025-01-14 18:45:00,583.02,583.4,582.89,583.35,67593.0
2025-01-14 18:50:00,583.34,583.63,583.26,583.6,83922.0
2025-01-14 18:55:00,583.61,583.75,583.4,583.49,68430.0
2025-01-14 19:00:00,583.48,583.49,582.98,583.16,114582.0
2025-01-14 19:05:00,583.19,583.6,583.09,583.26,61004.0
2025-01-14 19:10:00,583.3,583.35,582.88,583.25,46171.0
2025-01-14 19:15:00,583.26,583.75,583.22,583.55,63415.0
2025-01-14 19:20:00,583.58,583.65,583.38,583.6,32531.0
2025-01-14 19:25:00,583.6,583.81,583.01,583.03,38912.0
2025-01-14 19:30:00,583.05,583.68,582.92,583.44,51393.0
2025-01-14 19:35:00,583.43,583.74,583.42,583.52,34696.0
2025-01-14 19:40:00,583.5,583.54,583.02,583.11,39382.0
2025-01-14 19:45:00,583.15,583.15,582.79,582.83,51170.0
2025-01-14 19:50:00,582.85,582.86,581.66,581.74,81351.0
2025-01-14 19:55:00,581.78,581.84,580.39,580.56,147757.0
2025-01-14 20:00:00,580.53,580.86,579.03,579.25,151631.0
2025-01-14 20:05:00,579.26,579.87,578.96,579.67,148297.0
2025-01-14 20:10:00,579.6,579.77,579.24,579.53,65371.0
2025-01-14 20:15:00,579.53,580.28,579.53,579.95,102365.0
2025-01-14 20:20:00,580.01,580.62,579.6,580.41,81810.0
2025-01-14 20:25:00,580.46,580.55,580.02,580.5,52067.0
2025-01-14 20:30:00,580.47,580.84,579.95,580.09,96900.0
2025-01-14 20:35:00,580.15,580.62,579.64,579.69,118512.0
2025-01-14 20:40:00,579.71,580.3,579.59,580.29,118939.0
2025-01-14 20:45:00,580.3,580.99,580.2,580.58,152058.0
2025-01-14 20:50:00,580.62,581.81,580.53,581.58,230726.0
2025-01-14 20:55:00,581.58,582.29,581.37,582.18,682738.0
2025-01-15 14:30:00,590.32,590.94,589.59,590.68,940434.0
2025-01-15 14:35:00,590.68,590.84,589.2,590.09,226218.0
2025-01-15 14:40:00,590.11,591.24,590.11,591.15,150144.0
2025-01-15 14:45:00,591.16,592.14,591.06,592.09,162772.0
2025-01-15 14:50:00,592.12,592.13,591.24,591.43,102061.0
2025-01-15 14:55:00,591.43,592.11,591.02,591.93,128883.0
2025-01-15 15:00:00,591.95,592.44,591.94,592.14,154117.0
2025-01-15 15:05:00,592.17,592.36,591.56,592.1,131361.0
2025-01-15 15:10:00,592.11,592.66,592.01,592.29,86633.0
2025-01-15 15:15:00,592.3,592.96,592.2,592.87,85551.0
2025-01-15 15:20:00,592.9,592.9,592.37,592.51,120058.0
2025-01-15 15:25:00,592.52,592.52,592.09,592.33,83532.0
2025-01-15 15:30:00,592.34,592.53,591.75,592.15,67826.0
2025-01-15 15:35:00,592.13,592.22,591.27,591.72,114073.0
2025-01-15 15:40:00,591.67,592.14,591.48,591.71,67057.0
2025-01-15 15:45:00,591.69,591.93,591.18,591.33,63376.0
2025-01-15 15:50:00,591.35,591.87,591.09,591.74,62495.0
2025-01-15 15:55:00,591.73,591.96,591.16,591.16,51926.0
2025-01-15 16:00:00,591.22,591.96,591.22,591.69,46375.0
2025-01-15 16:05:00,591.7,592.0,590.98,591.4,40681.0
2025-01-15 16:10:00,591.39,591.65,591.13,591.55,42953.0
2025-01-15 16:15:00,591.55,591.6,590.82,591.11,42805.0
2025-01-15 16:20:00,591.15,591.81,590.71,591.33,65365.0
2025-01-15 16:25:00,591.31,591.37,590.99,591.0,39920.0
2025-01-15 16:30:00,590.95,590.95,589.65,589.84,174908.0
2025-01-15 16:35:00,589.84,590.67,589.82,590.29,72738.0
2025-01-15 16:40:00,590.3,590.5,589.78,589.8,58201.0
2025-01-15 16:45:00,589.86,590.13,589.77,590.03,52248.0
2025-01-15 16:50:00,590.01,590.12,589.51,589.9,38582.0
2025-01-15 16:55:00,589.87,590.19,589.73,590.05,35991.0
2025-01-15 17:00:00,590.03,590.58,589.92,590.46,49317.0
2025-01-15 17:05:00,590.42,590.99,590.36,590.9,43796.0
2025-01-15 17:10:00,590.91,591.16,590.81,590.95,46062.0
2025-01-15 17:15:00,590.97,591.37,590.65,590.75,68380.0
2025-01-15 17:20:00,590.75,591.07,590.5,590.68,32143.0
2025-01-15 17:25:00,590.78,591.13,590.73,591.12,14254.0
2025-01-15 17:30:00,591.12,591.54,591.1,591.46,31370.0
2025-01-15 17:35:00,591.47,591.83,591.33,591.78,28459.0
2025-01-15 17:40:00,591.76,591.91,591.71,591.86,31050.0
2025-01-15 17:45:00,591.85,591.95,591.68,591.82,16385.0
2025-01-15 17:50:00,591.81,591.81,591.2,591.61,30565.0
2025-01-15 17:55:00,591.52,591.54,590.9,591.0,28488.0
2025-01-15 18:00:00,591.0,591.72,591.0,591.68,32640.0
2025-01-15 18:05:00,591.67,591.86,591.34,591.44,25529.0
2025-01-15 18:10:00,591.45,591.69,591.41,591.64,8987.0
2025-01-15 18:15:00,591.64,592.03,591.61,592.03,36179.0
2025-01-15 18:20:00,591.98,592.09,591.91,591.98,22461.0
2025-01-15 18:25:00,591.98,592.26,591.88,592.24,23340.0
2025-01-15 18:30:00,592.25,592.5,592.2,592.29,36957.0
2025-01-15 18:35:00,592.27,592.27,591.99,592.19,26970.0
2025-01-15 18:40:00,592.11,592.47,592.11,592.43,43763.0
2025-01-15 18:45:00,592.42,592.54,592.28,592.36,13650.0
2025-01-15 18:50:00,592.42,592.66,592.41,592.62,14827.0
2025-01-15 18:55:00,592.63,592.66,592.44,592.5,19800.0
2025-01-15 19:00:00,592.53,592.79,592.47,592.7,19700.0
2025-01-15 19:05:00,592.67,592.8,592.6,592.64,20003.0
2025-01-15 19:10:00,592.64,592.85,592.56,592.78,30339.0
2025-01-15 19:15:00,592.75,592.84,592.61,592.68,32517.0
2025-01-15 19:20:00,592.68,592.84,592.44,592.5,63616.0
2025-01-15 19:25:00,592.49,593.14,592.49,593.11,54385.0
2025-01-15 19:30:00,593.11,593.39,593.07,593.21,84029.0
2025-01-15 19:35:00,593.2,593.67,593.2,593.6,72171.0
2025-01-15 19:40:00,593.61,593.72,593.1,593.12,76805.0
2025-01-15 19:45:00,593.14,593.4,593.02,593.26,40423.0
2025-01-15 19:50:00,593.28,593.5,593.05,593.49,26119.0
2025-01-15 19:55:00,593.44,593.48,593.27,593.4,34782.0
2025-01-15 20:00:00,593.4,593.6,593.3,593.35,46106.0
2025-01-15 20:05:00,593.4,593.52,593.35,593.49,36190.0
2025-01-15 20:10:00,593.5,593.82,593.5,593.7,94172.0
2025-01-15 20:15:00,593.7,593.74,593.5,593.59,96791.0
2025-01-15 20:20:00,593.6,593.88,593.57,593.78,72332.0
2025-01-15 20:25:00,593.78,593.94,593.65,593.68,67511.0
2025-01-15 20:30:00,593.68,593.84,593.45,593.79,61979.0
2025-01-15 20:35:00,593.77,593.79,593.25,593.41,102407.0
2025-01-15 20:40:00,593.41,593.53,593.09,593.41,123466.0
2025-01-15 20:45:00,593.4,593.69,593.23,593.35,212069.0
2025-01-15 20:50:00,593.32,593.32,592.9,592.94,225045.0
2025-01-15 20:55:00,592.95,593.23,592.68,592.77,925896.0
2025-01-16 14:30:00,594.17,594.3,593.36,593.67,482511.0
2025-01-16 14:35:00,593.67,594.18,593.45,593.94,83076.0
2025-01-16 14:40:00,593.93,594.25,592.99,593.09,71891.0
2025-01-16 14:45:00,593.17,593.19,592.22,592.49,95455.0
2025-01-16 14:50:00,592.46,592.97,592.31,592.64,53550.0
2025-01-16 14:55:00,592.65,592.9,592.08,592.18,60796.0
2025-01-16 15:00:00,592.17,592.32,591.33,591.98,106684.0
2025-01-16 15:05:00,591.98,593.1,591.98,592.87,106351.0
2025-01-16 15:10:00,592.83,593.2,591.94,591.98,76289.0
2025-01-16 15:15:00,591.98,592.7,591.87,592.63,60716.0
2025-01-16 15:20:00,592.6,592.89,592.25,592.87,45109.0
2025-01-16 15:25:00,592.87,592.87,592.03,592.26,26205.0
2025-01-16 15:30:00,592.2,592.97,592.06,592.26,43755.0
2025-01-16 15:35:00,592.23,593.06,591.79,592.9,43738.0
2025-01-16 15:40:00,592.93,593.02,591.85,592.44,52723.0
2025-01-16 15:45:00,592.36,592.6,591.93,592.37,27485.0
2025-01-16 15:50:00,592.4,592.83,592.39,592.45,33576.0
2025-01-16 15:55:00,592.52,593.45,592.52,593.43,63960.0
2025-01-16 16:00:00,593.44,593.99,593.31,593.86,69304.0
2025-01-16 16:05:00,593.86,594.35,593.39,594.19,77012.0
2025-01-16 16:10:00,594.2,594.2,593.41,593.45,64018.0
2025-01-16 16:15:00,593.47,593.68,592.72,593.29,94834.0
2025-01-16 16:20:00,593.26,593.26,592.54,593.0,55071.0
2025-01-16 16:25:00,592.99,593.5,592.91,593.37,28263.0
2025-01-16 16:30:00,593.39,593.53,593.15,593.15,41340.0
2025-01-16 16:35:00,593.06,593.22,592.5,592.68,71896.0
2025-01-16 16:40:00,592.64,592.72,591.82,592.35,66877.0
2025-01-16 16:45:00,592.4,592.93,592.36,592.91,48743.0
2025-01-16 16:50:00,592.91,593.11,592.52,592.96,35456.0
2025-01-16 16:55:00,592.97,593.56,592.88,593.51,33475.0
2025-01-16 17:00:00,593.5,593.65,593.3,593.53,34465.0
2025-01-16 17:05:00,593.56,593.67,593.34,593.52,29642.0
2025-01-16 17:10:00,593.52,593.68,593.45,593.56,20652.0
2025-01-16 17:15:00,593.55,593.55,592.86,593.12,54596.0
2025-01-16 17:20:00,593.12,593.54,592.79,593.47,39165.0
2025-01-16 17:25:00,593.52,593.8,593.4,593.79,24610.0
2025-01-16 17:30:00,593.71,593.79,593.51,593.52,17572.0
2025-01-16 17:35:00,593.53,593.53,593.01,593.13,33693.0
2025-01-16 17:40:00,593.05,593.27,593.01,593.12,17383.0
2025-01-16 17:45:00,593.13,593.38,593.02,593.06,15142.0
2025-01-16 17:50:00,593.13,593.17,592.82,593.01,21704.0
2025-01-16 17:55:00,593.0,593.29,592.93,592.98,16919.0
2025-01-16 18:00:00,592.95,593.33,592.91,593.31,17751.0
2025-01-16 18:05:00,593.32,593.54,593.06,593.15,36434.0
2025-01-16 18:10:00,593.15,593.43,593.02,593.08,16373.0
2025-01-16 18:15:00,593.05,593.1,592.73,592.88,28487.0
2025-01-16 18:20:00,592.86,593.03,592.85,592.9,31217.0
2025-01-16 18:25:00,592.96,593.03,592.16,592.26,26568.0
2025-01-16 18:30:00,592.22,592.38,591.93,592.01,77235.0
2025-01-16 18:35:00,592.03,592.12,591.61,591.9,30194.0
2025-01-16 18:40:00,591.94,592.09,591.68,591.78,45175.0
2025-01-16 18:45:00,591.78,591.78,590.93,591.45,78504.0
2025-01-16 18:50:00,591.46,591.89,591.17,591.77,54732.0
2025-01-16 18:55:00,591.77,591.89,591.21,591.4,74362.0
2025-01-16 19:00:00,591.38,591.77,591.08,591.74,55507.0
2025-01-16 19:05:00,591.71,592.23,591.71,592.01,33730.0
2025-01-16 19:10:00,591.98,592.37,591.94,592.15,31688.0
2025-01-16 19:15:00,592.16,592.4,592.14,592.29,21427.0
2025-01-16 19:20:00,592.3,592.39,591.57,591.66,26158.0
2025-01-16 19:25:00,591.71,592.6,591.71,592.45,23768.0
2025-01-16 19:30:00,592.5,592.5,592.2,592.42,28475.0
2025-01-16 19:35:00,592.43,592.82,592.33,592.78,23692.0
2025-01-16 19:40:00,592.76,592.76,592.48,592.55,28203.0
2025-01-16 19:45:00,592.61,592.72,592.5,592.58,13262.0
2025-01-16 19:50:00,592.62,592.7,592.22,592.65,47899.0
2025-01-16 19:55:00,592.66,593.08,592.66,592.92,50137.0
2025-01-16 20:00:00,592.93,593.11,592.85,593.03,34070.0
2025-01-16 20:05:00,593.03,593.33,593.03,593.26,46920.0
2025-01-16 20:10:00,593.26,593.32,592.74,592.74,45405.0
2025-01-16 20:15:00,592.74,592.94,592.28,592.38,56051.0
2025-01-16 20:20:00,592.33,592.48,591.94,592.16,57353.0
2025-01-16 20:25:00,592.15,592.57,592.11,592.32,55389.0
2025-01-16 20:30:00,592.27,592.79,592.26,592.61,52776.0
2025-01-16 20:35:00,592.54,592.85,592.41,592.6,77878.0
2025-01-16 20:40:00,592.6,593.13,592.58,593.04,71906.0
2025-01-16 20:45:00,593.03,593.06,592.67,592.8,124003.0
2025-01-16 20:50:00,592.79,593.2,592.35,592.46,210457.0
2025-01-16 20:55:00,592.49,592.49,591.48,591.71,500252.0
2025-01-17 14:30:00,596.95,597.22,596.06,596.3,1015545.0
2025-01-17 14:35:00,596.35,596.85,595.97,596.11,202993.0
2025-01-17 14:40:00,596.12,596.67,595.63,596.11,118276.0
2025-01-17 14:45:00,596.14,596.99,595.9,596.94,145745.0
2025-01-17 14:50:00,596.93,597.25,596.36,596.51,129501.0
2025-01-17 14:55:00,596.54,596.92,596.03,596.32,119289.0
2025-01-17 15:00:00,596.33,597.14,596.27,597.06,68638.0
2025-01-17 15:05:00,597.07,597.53,596.73,596.73,122174.0
2025-01-17 15:10:00,596.78,597.33,596.63,597.15,75230.0
2025-01-17 15:15:00,597.11,597.32,597.01,597.15,48928.0
2025-01-17 15:20:00,597.19,597.27,596.2,596.68,69319.0
2025-01-17 15:25:00,596.7,596.99,596.07,596.97,48039.0
2025-01-17 15:30:00,597.0,597.38,596.8,597.21,56968.0
2025-01-17 15:35:00,597.18,597.59,597.11,597.54,57011.0
2025-01-17 15:40:00,597.56,597.71,597.29,597.41,77824.0
2025-01-17 15:45:00,597.43,597.65,597.28,597.65,54454.0
2025-01-17 15:50:00,597.71,597.93,597.53,597.87,60320.0
2025-01-17 15:55:00,597.87,598.18,597.75,598.06,104889.0
2025-01-17 16:00:00,598.14,598.16,597.72,597.96,61284.0
2025-01-17 16:05:00,597.96,598.33,597.81,598.11,58407.0
2025-01-17 16:10:00,598.14,598.27,597.93,598.18,59347.0
2025-01-17 16:15:00,598.2,598.4,598.08,598.23,42051.0
2025-01-17 16:20:00,598.24,598.75,598.21,598.74,49282.0
2025-01-17 16:25:00,598.73,599.08,598.68,598.77,102614.0
2025-01-17 16:30:00,598.78,598.94,598.11,598.29,67349.0
2025-01-17 16:35:00,598.29,598.69,598.29,598.62,30392.0
2025-01-17 16:40:00,598.66,598.69,598.44,598.64,25485.0
2025-01-17 16:45:00,598.68,598.78,598.36,598.57,25629.0
2025-01-17 16:50:00,598.6,598.7,598.26,598.31,43647.0
2025-01-17 16:55:00,598.25,598.47,598.14,598.33,17477.0
2025-01-17 17:00:00,598.21,598.29,597.82,598.1,48972.0
2025-01-17 17:05:00,598.06,598.4,598.04,598.3,21252.0
2025-01-17 17:10:00,598.33,598.63,598.25,598.58,14071.0
2025-01-17 17:15:00,598.61,598.74,598.52,598.74,24088.0
2025-01-17 17:20:00,598.75,598.98,598.72,598.89,22060.0
2025-01-17 17:25:00,598.91,599.04,598.86,598.99,24118.0
2025-01-17 17:30:00,599.0,599.06,598.91,598.91,20187.0
2025-01-17 17:35:00,598.91,599.1,598.64,599.06,32429.0
2025-01-17 17:40:00,599.06,599.06,598.83,598.92,28401.0
2025-01-17 17:45:00,598.94,599.05,598.87,598.99,16837.0
2025-01-17 17:50:00,599.03,599.06,598.78,598.9,14138.0
2025-01-17 17:55:00,598.91,598.95,598.53,598.88,33673.0
2025-01-17 18:00:00,598.89,598.9,598.58,598.84,11500.0
2025-01-17 18:05:00,598.83,599.09,598.81,598.98,24866.0
2025-01-17 18:10:00,598.95,599.29,598.95,599.16,48331.0
2025-01-17 18:15:00,599.17,599.25,599.1,599.17,38740.0
2025-01-17 18:20:00,599.18,599.35,599.17,599.2,30379.0
2025-01-17 18:25:00,599.19,599.28,599.01,599.04,26493.0
2025-01-17 18:30:00,599.03,599.11,598.72,598.78,29290.0
2025-01-17 18:35:00,598.79,599.11,598.75,599.06,20209.0
2025-01-17 18:40:00,599.06,599.06,598.52,598.62,30881.0
2025-01-17 18:45:00,598.66,598.95,598.58,598.59,11211.0
2025-01-17 18:50:00,598.56,598.59,598.41,598.55,24983.0
2025-01-17 18:55:00,598.52,598.58,598.18,598.58,14839.0
2025-01-17 19:00:00,598.58,598.72,598.5,598.6,32540.0
2025-01-17 19:05:00,598.6,598.6,598.16,598.39,39065.0
2025-01-17 19:10:00,598.4,598.57,598.24,598.5,37152.0
2025-01-17 19:15:00,598.54,598.61,598.08,598.08,20332.0
2025-01-17 19:20:00,598.13,598.76,598.13,598.71,30973.0
2025-01-17 19:25:00,598.68,598.73,598.42,598.45,27951.0
2025-01-17 19:30:00,598.47,598.54,598.33,598.52,39159.0
2025-01-17 19:35:00,598.55,598.69,598.49,598.54,22992.0
2025-01-17 19:40:00,598.48,598.6,598.33,598.48,25346.0
2025-01-17 19:45:00,598.51,598.61,598.41,598.41,11067.0
2025-01-17 19:50:00,598.41,598.46,598.14,598.19,17980.0
2025-01-17 19:55:00,598.19,598.34,598.04,598.26,26012.0
2025-01-17 20:00:00,598.17,598.17,597.54,597.76,58377.0
2025-01-17 20:05:00,597.72,598.16,597.56,598.16,52335.0
2025-01-17 20:10:00,598.15,598.33,598.04,598.04,55994.0
2025-01-17 20:15:00,598.04,598.31,597.99,598.3,33070.0
2025-01-17 20:20:00,598.3,598.46,598.25,598.44,67385.0
2025-01-17 20:25:00,598.42,598.42,598.03,598.09,93962.0
2025-01-17 20:30:00,598.1,598.53,598.07,598.5,81408.0
2025-01-17 20:35:00,598.5,598.59,598.4,598.45,93643.0
2025-01-17 20:40:00,598.45,598.49,598.13,598.29,92806.0
2025-01-17 20:45:00,598.28,598.49,598.17,598.23,169757.0
2025-01-17 20:50:00,598.23,598.56,597.8,598.25,224592.0
2025-01-17 20:55:00,598.24,598.24,597.35,597.55,755099.0
2025-01-21 14:30:00,600.67,601.13,600.38,600.82,580645.0
2025-01-21 14:35:00,600.85,601.08,600.04,600.13,137829.0
2025-01-21 14:40:00,600.14,600.42,599.61,600.18,111045.0
2025-01-21 14:45:00,600.17,601.47,600.14,600.84,108905.0
2025-01-21 14:50:00,600.9,601.27,599.53,599.69,113243.0
2025-01-21 14:55:00,599.69,600.62,599.69,600.52,47716.0
2025-01-21 15:00:00,600.52,600.53,599.78,599.94,51614.0
2025-01-21 15:05:00,599.87,600.55,599.65,600.24,51678.0
2025-01-21 15:10:00,600.22,600.32,598.69,598.93,87225.0
2025-01-21 15:15:00,598.96,599.99,598.77,599.93,73752.0
2025-01-21 15:20:00,599.91,600.2,599.47,599.6,52565.0
2025-01-21 15:25:00,599.71,600.39,599.71,600.32,40436.0
2025-01-21 15:30:00,600.33,600.5,599.93,599.96,52302.0
2025-01-21 15:35:00,599.97,600.28,599.71,600.2,40796.0
2025-01-21 15:40:00,600.19,600.62,600.15,600.34,47134.0
2025-01-21 15:45:00,600.37,600.46,599.72,599.97,63185.0
2025-01-21 15:50:00,599.98,600.18,599.45,600.13,42132.0
2025-01-21 15:55:00,600.12,600.56,599.92,600.37,22294.0
2025-01-21 16:00:00,600.3,600.3,599.89,600.18,23533.0
2025-01-21 16:05:00,600.29,600.86,600.24,600.71,32212.0
2025-01-21 16:10:00,600.69,600.84,600.48,600.82,30554.0
2025-01-21 16:15:00,600.81,600.84,600.53,600.71,44939.0
2025-01-21 16:20:00,600.72,600.94,600.64,600.74,22266.0
2025-01-21 16:25:00,600.74,600.85,600.58,600.78,17281.0
2025-01-21 16:30:00,600.77,601.05,600.72,600.88,19232.0
2025-01-21 16:35:00,600.91,601.02,600.41,600.44,24699.0
2025-01-21 16:40:00,600.47,600.81,600.26,600.33,55397.0
2025-01-21 16:45:00,600.33,600.81,600.33,600.81,13609.0
2025-01-21 16:50:00,600.73,601.31,600.69,601.3,24099.0
2025-01-21 16:55:00,601.33,601.45,601.06,601.38,27165.0
2025-01-21 17:00:00,601.29,601.34,601.06,601.3,18042.0
2025-01-21 17:05:00,601.35,601.44,601.23,601.38,20337.0
2025-01-21 17:10:00,601.39,601.5,601.25,601.27,14949.0
2025-01-21 17:15:00,601.29,601.34,600.93,601.07,21954.0
2025-01-21 17:20:00,601.09,601.33,600.96,601.3,21656.0
2025-01-21 17:25:00,601.28,601.78,601.21,601.58,32957.0
2025-01-21 17:30:00,601.56,601.95,601.56,601.95,20237.0
2025-01-21 17:35:00,601.94,602.0,601.68,601.79,25682.0
2025-01-21 17:40:00,601.83,602.12,601.82,601.97,32922.0
2025-01-21 17:45:00,601.95,602.17,601.93,602.06,27038.0
2025-01-21 17:50:00,602.11,602.42,602.11,602.3,54027.0
2025-01-21 17:55:00,602.31,602.48,602.28,602.44,26799.0
2025-01-21 18:00:00,602.43,602.46,602.08,602.39,50427.0
2025-01-21 18:05:00,602.43,602.48,602.32,602.43,18030.0
2025-01-21 18:10:00,602.46,602.58,602.31,602.5,26097.0
2025-01-21 18:15:00,602.51,602.88,602.51,602.67,39338.0
2025-01-21 18:20:00,602.66,602.74,602.58,602.67,23864.0
2025-01-21 18:25:00,602.68,602.76,602.45,602.59,17616.0
2025-01-21 18:30:00,602.6,602.7,602.5,602.52,17863.0
2025-01-21 18:35:00,602.54,602.77,602.52,602.6,23750.0
2025-01-21 18:40:00,602.62,602.66,602.23,602.48,43620.0
2025-01-21 18:45:00,602.46,602.46,602.22,602.24,21380.0
