Date,Open,High,Low,Close,Volume
2024-01-01 02:50:00,101.63009359734039,101.88461241384523,101.6273864145147,101.74601807534827,360
2024-01-01 02:55:00,101.74601807534827,102.3175704494059,101.64768712011004,102.1614085651713,954
2024-01-01 03:00:00,102.1614085651713,102.24695498064025,101.92336744698365,102.0342528824243,854
2024-01-01 03:05:00,102.0342528824243,102.06569767104664,101.77439044552509,101.81219343064278,722
2024-01-01 03:10:00,101.81219343064278,101.96933038306517,101.71504897938696,101.9535883254199,226
2024-01-01 03:15:00,101.9535883254199,102.33182182383425,101.95225573031482,102.2114813146057,486
2024-01-01 03:20:00,102.2114813146057,102.34296094849427,102.20768863058564,102.30191845844494,125
2024-01-01 03:25:00,102.30191845844494,102.40888547175712,102.20854673177082,102.30690045354993,868
2024-01-01 03:30:00,102.30690045354993,102.39545335552006,101.68266363698676,101.7639133047481,108
2024-01-01 03:35:00,101.7639133047481,101.83484771216818,101.54503587978965,101.5825400054917,639
2024-01-01 03:40:00,101.5825400054917,101.61555723578621,101.5674547271337,101.5819440773721,275
2024-01-01 03:45:00,101.5819440773721,101.7292769299884,101.5553271012441,101.67411943865201,390
2024-01-01 03:50:00,101.67411943865201,102.07036946028906,101.55413560457978,101.96942218222787,304
2024-01-01 03:55:00,101.96942218222787,102.10404800523975,101.72419837265495,101.72525176232449,830
2024-01-01 04:00:00,101.72525176232449,101.92008559451371,101.71695158986459,101.81212748978545,297
2024-01-01 04:05:00,101.81212748978545,101.81605779748476,101.41784256556036,101.46633206268825,122
2024-01-01 04:10:00,101.46633206268825,101.5726184631753,101.36852843393943,101.40145670284736,389
2024-01-01 04:15:00,101.40145670284736,101.53734578074261,101.40077772433575,101.47876653585493,398
2024-01-01 04:20:00,101.47876653585493,101.52699770858747,101.37789608508258,101.5215988696256,809
2024-01-01 04:25:00,101.5215988696256,101.54448762052333,101.2818401874838,101.34762057017187,294
2024-01-01 04:30:00,101.34762057017187,101.57265991025028,101.31650055709682,101.55036462087924,970
2024-01-01 04:35:00,101.55036462087924,101.58456809919304,101.26164679749205,101.30552375511012,304
2024-01-01 04:40:00,101.30552375511012,101.60009437492621,101.21917179608282,101.48558633007791,510
2024-01-01 04:45:00,101.48558633007791,101.49467732452413,101.1658650234576,101.28238089368735,670
2024-01-01 04:50:00,101.28238089368735,101.34381107948012,101.16186443650052,101.20448665672446,975
2024-01-01 04:55:00,101.20448665672446,101.2195088210468,100.91739998213268,101.1085181297879,440
2024-01-01 05:00:00,101.1085181297879,101.27347163028551,101.07443266223355,101.08717140017258,448
2024-01-01 05:05:00,101.08717140017258,101.21459971938913,101.02481061974703,101.03514590653151,705
2024-01-01 05:10:00,101.03514590653151,101.16247535959998,100.92062219465119,101.06932398617032,196
2024-01-01 05:15:00,101.06932398617032,101.19514201271811,100.97135427524995,101.00219063869326,552
2024-01-01 05:20:00,101.00219063869326,101.12133136391839,100.76420086911511,100.8330601838655,528
2024-01-01 05:25:00,100.8330601838655,100.86812859415147,100.63299779302685,100.64053077190317,188
2024-01-01 05:30:00,100.64053077190317,100.6698439268617,100.54730572172197,100.65042583647383,361
2024-01-01 05:35:00,100.65042583647383,100.9244405403894,100.45386515411843,100.55681142379242,371
2024-01-01 05:40:00,100.55681142379242,100.71607384963265,100.37101651288823,100.37758262744453,369
2024-01-01 05:45:00,100.37758262744453,100.84972736091564,100.34475903550971,100.80744408330095,665
2024-01-01 05:50:00,100.80744408330095,100.8317673241275,100.54874643742609,100.62193725727684,910
2024-01-01 05:55:00,100.62193725727684,100.66047166282738,100.49176692948329,100.59723050655575,721
2024-01-01 06:00:00,100.59723050655575,100.59771218123666,100.58324429174763,100.5958901118199,310
2024-01-01 06:05:00,100.5958901118199,100.83508426127156,100.42955179333222,100.69483837241255,143
2024-01-01 06:10:00,100.69483837241255,100.95116302697295,100.58060555499672,100.88518280303899,838
2024-01-01 06:15:00,100.88518280303899,100.93455578328383,100.8558425701739,100.92362676960816,133
2024-01-01 06:20:00,100.92362676960816,101.2494342114328,100.82541709382176,101.12282229413796,361
2024-01-01 06:25:00,101.12282229413796,101.42072317507538,101.11852806504281,101.31643682910384,425
2024-01-01 06:30:00,101.31643682910384,101.40397931334986,101.24976143252599,101.3731994364365,501
2024-01-01 06:35:00,101.3731994364365,101.5931339239706,101.27245431278938,101.51779862756746,734
2024-01-01 06:40:00,101.51779862756746,101.67359759650348,101.50672770385692,101.64257846558041,754
2024-01-01 06:45:00,101.64257846558041,101.7370816887267,101.54992908613646,101.58804115633826,970
2024-01-01 06:50:00,101.58804115633826,101.87339181686959,101.57258359460438,101.86815759837506,138
2024-01-01 06:55:00,101.86815759837506,102.03091211624107,101.8593239243119,101.92452150047704,575
2024-01-01 07:00:00,101.92452150047704,102.02181718653326,101.78832845992333,101.90549566558342,931
2024-01-01 07:05:00,101.90549566558342,102.11851907413471,101.77271815692211,101.88875333584005,840
2024-01-01 07:10:00,101.88875333584005,101.94756903816618,101.77836176900313,101.82461240743145,125
2024-01-01 07:15:00,101.82461240743145,101.83676116734425,101.41506081576124,101.5324085484428,116
2024-01-01 07:20:00,101.5324085484428,101.58789572928356,101.39055880293887,101.40228023795184,351
2024-01-01 07:25:00,101.40228023795184,101.41994325993232,100.87330544924087,100.9223270739354,369
2024-01-01 07:30:00,100.9223270739354,100.96415358105529,100.88776300495235,100.95913845293853,266
2024-01-01 07:35:00,100.95913845293853,101.02796697842919,100.8581018129979,100.99708262916813,493
2024-01-01 07:40:00,100.99708262916813,101.14765883769647,100.98830995060341,101.13046628201784,681
2024-01-01 07:45:00,101.13046628201784,101.13208152833967,100.97308911108615,101.05283171069988,204
2024-01-01 07:50:00,101.05283171069988,101.14160099247877,100.77437397653814,100.7851616296663,332
2024-01-01 07:55:00,100.7851616296663,101.11296586809975,100.64457375294889,100.94868742414856,829
2024-01-01 08:00:00,100.94868742414856,101.19473811247843,100.8281733771275,101.13522795859659,385
2024-01-01 08:05:00,101.13522795859659,101.39904025851045,101.0469019204097,101.31222014304737,170
2024-01-01 08:10:00,101.31222014304737,101.4318511368653,100.97785912123427,101.36961340267594,719
2024-01-01 08:15:00,101.36961340267594,101.55750941540482,101.25433716088922,101.26886037188669,383
2024-01-01 08:20:00,101.26886037188669,101.27116091348398,101.16273477012065,101.16824418973934,487
2024-01-01 08:25:00,101.16824418973934,101.25629641182422,101.10676454302038,101.17170649786858,137
2024-01-01 08:30:00,101.17170649786858,101.42686025946013,100.99272132388899,101.30007297256415,258
2024-01-01 08:35:00,101.30007297256415,101.31856196943856,100.93006218087177,101.00999938100179,964
2024-01-01 08:40:00,101.00999938100179,101.06689938024097,100.72243908342708,100.91754190242534,582
2024-01-01 08:45:00,100.91754190242534,101.02512816965779,100.23644640574403,100.37014984328512,768
2024-01-01 08:50:00,100.37014984328512,100.44524287425386,100.04927197175198,100.20014373089306,771
2024-01-01 08:55:00,100.20014373089306,100.3396038366914,99.82507947434328,99.8259798289013,999
2024-01-01 09:00:00,99.8259798289013,100.09322747027092,99.73565458662013,100.05279920847158,337
2024-01-01 09:05:00,100.05279920847158,100.16911184050525,99.93556975024458,99.96867146649657,574
2024-01-01 09:10:00,99.96867146649657,100.14401181698648,99.91711906818377,100.03720232691919,773
2024-01-01 09:15:00,100.03720232691919,100.21980311085223,100.01625154371285,100.10721549608978,284
2024-01-01 09:20:00,100.10721549608978,100.14576977934456,99.72480385820836,99.73988130110756,835
2024-01-01 09:25:00,99.73988130110756,99.7907799779176,99.66407300761608,99.77492079799612,412
2024-01-01 09:30:00,99.77492079799612,99.7790770011988,99.57993295718117,99.6760308528444,449
2024-01-01 09:35:00,99.6760308528444,99.7986150003269,99.6066862907665,99.69297795648598,795
2024-01-01 09:40:00,99.69297795648598,99.99994560255664,99.61471459012323,99.93718337498522,331
2024-01-01 09:45:00,99.93718337498522,100.20837965421495,99.87945815821382,100.19727120426833,183
2024-01-01 09:50:00,100.19727120426833,100.21274179039729,100.13814166132303,100.17501204358048,277
2024-01-01 09:55:00,100.17501204358048,100.38056257188767,100.1069284631797,100.21572291455715,832
2024-01-01 10:00:00,100.21572291455715,100.23744125614249,100.02760299292754,100.07837219134893,714
2024-01-01 10:05:00,100.07837219134893,100.08496501600897,99.85850196447187,99.98959549350016,754
2024-01-01 10:10:00,99.98959549350016,100.1465177599884,99.70031752547841,99.72672386450282,819
2024-01-01 10:15:00,99.72672386450282,99.87120863726166,99.70099565427223,99.71944483263951,137
2024-01-01 10:20:00,99.71944483263951,99.82450098862168,99.51168634398165,99.73924403730662,487
2024-01-01 10:25:00,99.73924403730662,99.8748620406592,99.64502616660793,99.66229039103023,649
2024-01-01 10:30:00,99.66229039103023,99.66615268870397,99.52659194943622,99.54285398038155,942
2024-01-01 10:35:00,99.54285398038155,99.69165916157581,99.50032403291304,99.55987887604181,928
2024-01-01 10:40:00,99.55987887604181,99.57807925357767,99.48590193267106,99.50649596675363,165
2024-01-01 10:45:00,99.50649596675363,99.51776762418403,99.35868410783682,99.45501902445766,620
2024-01-01 10:50:00,99.45501902445766,99.59374572696565,99.39880478850492,99.54835884610719,929
2024-01-01 10:55:00,99.54835884610719,99.91200304178231,99.52793660474978,99.74280163932862,587
2024-01-01 11:00:00,99.74280163932862,99.8203336400793,99.66073570506991,99.80903615331727,617
2024-01-01 11:05:00,99.80903615331727,99.8379919061089,99.45241220078523,99.60533156301375,866
2024-01-01 11:10:00,99.60533156301375,99.61616024448037,99.45448051443447,99.53236006587998,485
2024-01-01 11:15:00,99.53236006587998,99.53973991293857,99.42640984717819,99.51319506690477,198
2024-01-01 11:20:00,99.51319506690477,100.00319978905995,99.47334790996028,99.89563317928983,525
2024-01-01 11:25:00,99.89563317928983,100.16618397710185,99.81427220672046,100.15969073407055,948
2024-01-01 11:30:00,100.15969073407055,100.49897566770045,100.05795883673395,100.43001602673658,203
2024-01-01 11:35:00,100.43001602673658,100.5219870425261,100.21747333085506,100.37469035889808,370
2024-01-01 11:40:00,100.37469035889808,100.7616944074779,100.26155940482492,100.7459624385814,385
2024-01-01 11:45:00,100.7459624385814,100.81382436236791,100.44307210888205,100.4636159943371,717
2024-01-01 11:50:00,100.4636159943371,100.56471896058358,100.33634659262734,100.49300450803014,913
2024-01-01 11:55:00,100.49300450803014,100.52885959382847,100.31934698620064,100.3250983139017,622
2024-01-01 12:00:00,100.3250983139017,100.78906773732771,100.24464076735157,100.75920016927599,201
2024-01-01 12:05:00,100.75920016927599,101.02976732484872,100.69741642611412,100.88727861954308,343
2024-01-01 12:10:00,100.88727861954308,101.26455767949453,100.77102434919038,101.08725360319482,807
2024-01-01 12:15:00,101.08725360319482,101.12214493975104,100.85761437692344,100.89041690405163,530
2024-01-01 12:20:00,100.89041690405163,101.06010899433593,100.80570506767546,101.02035952816176,868
2024-01-01 12:25:00,101.02035952816176,101.03903184766683,100.78989124884761,100.90999469394181,967
2024-01-01 12:30:00,100.90999469394181,100.95092348719544,100.51969509767822,100.59017191151432,312
2024-01-01 12:35:00,100.59017191151432,100.98063964695297,100.37866546983061,100.90893651718022,736
2024-01-01 12:40:00,100.90893651718022,100.94326887798569,100.85759015357027,100.87896674328415,402
2024-01-01 12:45:00,100.87896674328415,101.223849263159,100.84963341855314,101.17069251033635,978
2024-01-01 12:50:00,101.17069251033635,101.45752186619607,101.10725383631465,101.30076827483079,177
2024-01-01 12:55:00,101.30076827483079,101.31137602018968,101.2042983340866,101.22437790495198,244
2024-01-01 13:00:00,101.22437790495198,101.27899810007949,101.02714151182712,101.15080823503632,819
2024-01-01 13:05:00,101.15080823503632,101.18073975375545,100.98151506943013,101.10102901759187,628
2024-01-01 13:10:00,101.10102901759187,101.61204912964531,101.06189406247123,101.48032356246405,990
2024-01-01 13:15:00,101.48032356246405,101.50373919865785,101.34301040160322,101.36083374542528,811
2024-01-01 13:20:00,101.36083374542528,101.57093752493019,101.32181194801875,101.53354378734012,584
2024-01-01 13:25:00,101.53354378734012,101.66183434885306,101.39967975143327,101.53768320357652,553
2024-01-01 13:30:00,101.53768320357652,101.70478864679104,101.17560796983605,101.2106635958532,788
2024-01-01 13:35:00,101.2106635958532,101.3635487366737,101.13875432023373,101.24779395834602,248
2024-01-01 13:40:00,101.24779395834602,101.4406543557314,101.08483174352605,101.14926133535718,502
2024-01-01 13:45:00,101.14926133535718,101.18727052836617,100.83134734841765,100.88157575885064,187
2024-01-01 13:50:00,100.88157575885064,101.0924886853326,100.7525548854919,101.02221531062261,943
2024-01-01 13:55:00,101.02221531062261,101.18677524826147,100.74708341141097,100.77211657758224,977
2024-01-01 14:00:00,100.77211657758224,100.82167392980367,100.68837154040155,100.71274306773934,653
2024-01-01 14:05:00,100.71274306773934,100.90924089839652,100.5199783472591,100.80209948967897,861
2024-01-01 14:10:00,100.80209948967897,100.8173491347457,100.74418626098017,100.78752599320269,862
2024-01-01 14:15:00,100.78752599320269,100.81146184733609,100.67106489190027,100.69822567767979,342
2024-01-01 14:20:00,100.69822567767979,100.71346436454161,100.19245070421029,100.3164646487714,891
2024-01-01 14:25:00,100.3164646487714,100.37527817391769,100.31214110748128,100.31848150691947,130
2024-01-01 14:30:00,100.31848150691947,100.48980033480015,100.14809332698064,100.4391227909691,185
2024-01-01 14:35:00,100.4391227909691,100.49150777626907,100.2925744398278,100.38919555707925,486
2024-01-01 14:40:00,100.38919555707925,100.41213546666323,100.32599538379155,100.32808521164439,989
2024-01-01 14:45:00,100.32808521164439,100.35905377392274,100.09013587865773,100.22462646803787,838
2024-01-01 14:50:00,100.22462646803787,100.35379507812432,99.83246183384814,99.87742920624693,467
2024-01-01 14:55:00,99.87742920624693,100.0933334802813,99.85682551765647,100.01004681788831,672
2024-01-01 15:00:00,100.01004681788831,100.04894330709756,99.8822739421573,100.02869423751274,927
2024-01-01 15:05:00,100.02869423751274,100.0789663824492,99.88639039305099,99.89734318410763,275
2024-01-01 15:10:00,99.89734318410763,99.97551321048307,99.8145170160503,99.83701094499106,729
2024-01-01 15:15:00,99.83701094499106,100.29376957091375,99.82613503183663,100.1605947344841,384
2024-01-01 15:20:00,100.1605947344841,100.22188067024601,99.6923824077862,99.82367742978089,900
2024-01-01 15:25:00,99.82367742978089,99.84053313872732,99.26770577905205,99.4763876058883,610
2024-01-01 15:30:00,99.4763876058883,99.76193489602446,99.25610168161492,99.57826591783866,362
2024-01-01 15:35:00,99.57826591783866,99.6181803298044,99.27409878404802,99.48554038457434,994
2024-01-01 15:40:00,99.48554038457434,99.76096635006286,99.47805385753321,99.66354804237143,173
2024-01-01 15:45:00,99.66354804237143,99.85313378019521,99.56516319529423,99.77771379255955,323
2024-01-01 15:50:00,99.77771379255955,99.86545129532226,99.75068613960181,99.85135038655437,154
2024-01-01 15:55:00,99.85135038655437,99.99529687669425,99.57014240784224,99.58590016345731,881
2024-01-01 16:00:00,99.58590016345731,99.59793839801434,99.36475757910952,99.40654350552752,260
2024-01-01 16:05:00,99.40654350552752,99.49511744835142,99.02014827908272,99.1538488237933,274
2024-01-01 16:10:00,99.1538488237933,99.23884872223302,98.88584813648414,99.07022161876841,558
2024-01-01 16:15:00,99.07022161876841,99.222742145035,98.73415983790791,98.7645728642739,984
2024-01-01 16:20:00,98.7645728642739,98.87064333355256,98.65115037482286,98.65616297682506,778
2024-01-01 16:25:00,98.65616297682506,98.77815656082124,98.44969204989646,98.51603968692423,852
2024-01-01 16:30:00,98.51603968692423,98.80363799762368,98.49973768968029,98.76720558917489,648
2024-01-01 16:35:00,98.76720558917489,99.05220683491213,98.76424904610141,98.95460209650801,702
2024-01-01 16:40:00,98.95460209650801,99.11007559687785,98.80346652136657,99.03275874611232,143
2024-01-01 16:45:00,99.03275874611232,99.47152745771896,98.9858118334955,99.38064190326777,221
2024-01-01 16:50:00,99.38064190326777,99.40635347648617,99.07042823034756,99.23138359890406,535
2024-01-01 16:55:00,99.23138359890406,99.45900082287585,99.22918172105304,99.29282080559902,175
2024-01-01 17:00:00,99.29282080559902,99.40845451066087,98.93344998860911,98.96499025521607,890
2024-01-01 17:05:00,98.96499025521607,98.97147700756062,98.47837180267379,98.53219349126526,768
2024-01-01 17:10:00,98.53219349126526,98.53971795902736,98.31419234445609,98.36454423973147,802
2024-01-01 17:15:00,98.36454423973147,98.368245069787,98.18916563408868,98.23892540118888,580
2024-01-01 17:20:00,98.23892540118888,98.28584494197094,98.11219985018238,98.15599974323429,862
2024-01-01 17:25:00,98.15599974323429,98.22830161581369,98.13123039155384,98.13334819634738,678
2024-01-01 17:30:00,98.13334819634738,98.67948694307486,98.12608484106156,98.58508661772221,540
2024-01-01 17:35:00,98.58508661772221,98.76533262144589,98.52688846617112,98.70089681085956,218
2024-01-01 17:40:00,98.70089681085956,99.00123631419498,98.65889054450435,98.91091581223131,519
2024-01-01 17:45:00,98.91091581223131,99.33500727293008,98.90101247361532,99.32443790664216,526
2024-01-01 17:50:00,99.32443790664216,99.34188284567176,98.79323810550767,99.14306116585135,572
2024-01-01 17:55:00,99.14306116585135,99.16729796319377,98.7208825829691,98.84772513139357,701
2024-01-01 18:00:00,98.84772513139357,98.92831890396423,98.80157110679943,98.82160492375894,259
2024-01-01 18:05:00,98.82160492375894,98.90379939069882,98.74457873740909,98.7543695722195,456
2024-01-01 18:10:00,98.7543695722195,99.00265872089608,98.72501588404387,98.99375397346326,361
2024-01-01 18:15:00,98.99375397346326,99.035167621778,98.4308473975349,98.55592249331433,578
2024-01-01 18:20:00,98.55592249331433,98.73691900735886,98.47378752534621,98.67595198259342,799
2024-01-01 18:25:00,98.67595198259342,98.84455525764972,98.63687895012664,98.8312966190646,574
2024-01-01 18:30:00,98.8312966190646,98.88371256621006,98.64811855712907,98.73878717896397,150
2024-01-01 18:35:00,98.73878717896397,98.9168614873654,98.60215910159864,98.62156135032932,315
2024-01-01 18:40:00,98.62156135032932,98.70342853206425,98.58101570830793,98.68113186105802,673
2024-01-01 18:45:00,98.68113186105802,98.92341745666481,98.25408709991802,98.42856412622514,864
2024-01-01 18:50:00,98.42856412622514,98.54161852142917,98.3993739726358,98.47084880967539,356
2024-01-01 18:55:00,98.47084880967539,98.58743357689114,98.37069987890895,98.55636220642614,863
2024-01-01 19:00:00,98.55636220642614,98.5624010609241,97.91810425441783,98.04201311020951,887
2024-01-01 19:05:00,98.04201311020951,98.07482434407052,97.77410952903226,97.91198691086065,763
2024-01-01 19:10:00,97.91198691086065,98.05193567521276,97.64961121528263,97.95374658732024,255
2024-01-01 19:15:00,97.95374658732024,98.10498680942841,97.83154287459763,97.90311956513409,502
2024-01-01 19:20:00,97.90311956513409,97.99671727429615,97.8515384328328,97.92273872622738,313
2024-01-01 19:25:00,97.92273872622738,98.26862998285014,97.82159146445903,98.14707046570346,936
2024-01-01 19:30:00,98.14707046570346,98.24173179192492,97.96785229559936,98.21549096980786,306
2024-01-01 19:35:00,98.21549096980786,98.32407651705114,98.1152850735683,98.16165148418473,627
2024-01-01 19:40:00,98.16165148418473,98.27582577069867,97.67120199639407,97.93685369476329,317
2024-01-01 19:45:00,97.93685369476329,98.14853370581525,97.88607418470598,97.94313670498691,718
2024-01-01 19:50:00,97.94313670498691,98.10538686731381,97.75205069226013,97.81194615143052,668
2024-01-01 19:55:00,97.81194615143052,97.88881515381713,97.5020449210961,97.56660836704683,239
2024-01-01 20:00:00,97.56660836704683,97.57984537289236,97.5071813712487,97.52221016437605,260
2024-01-01 20:05:00,97.52221016437605,97.76068840179056,97.324010180706,97.64565217204783,934
2024-01-01 20:10:00,97.64565217204783,97.75093747151526,97.47908135616292,97.52038432966332,719
2024-01-01 20:15:00,97.52038432966332,97.91406809895273,97.35631951828623,97.86100175640453,560
2024-01-01 20:20:00,97.86100175640453,97.98481939819845,97.77278688017938,97.79632071476816,923
2024-01-01 20:25:00,97.79632071476816,98.18498940914613,97.72463769169559,98.15164328203387,223
2024-01-01 20:30:00,98.15164328203387,98.22807632953669,98.13399152592042,98.22217247266087,972
2024-01-01 20:35:00,98.22217247266087,98.35471626589602,97.98353436191631,98.05143582878668,241
2024-01-01 20:40:00,98.05143582878668,98.13851006075288,97.74308790519243,97.89864228236772,128
2024-01-01 20:45:00,97.89864228236772,97.92215550938087,97.74053923218916,97.77792545689272,762
2024-01-01 20:50:00,97.77792545689272,97.79678544891486,97.52711712122584,97.62252856385314,668
2024-01-01 20:55:00,97.62252856385314,97.70872482559989,97.61604295505154,97.68128817040312,344
2024-01-01 21:00:00,97.68128817040312,97.77786448445289,97.51231352530924,97.64289809355866,302
2024-01-01 21:05:00,97.64289809355866,97.95138494526192,97.50582310824451,97.86169696794423,647
2024-01-01 21:10:00,97.86169696794423,97.930563598741,97.80170815651458,97.86328359016326,233
2024-01-01 21:15:00,97.86328359016326,97.86614544936197,97.45909081259653,97.57000627570038,982
2024-01-01 21:20:00,97.57000627570038,97.70004360419388,97.38417417559356,97.52934127627698,193
2024-01-01 21:25:00,97.52934127627698,97.53265918918356,97.24512956703317,97.362371851764,735
2024-01-01 21:30:00,97.362371851764,97.71250044373816,97.24864675089707,97.56699676121691,662
2024-01-01 21:35:00,97.56699676121691,97.6630193295319,97.55917233937835,97.57029920618952,336
2024-01-01 21:40:00,97.57029920618952,97.75493334542212,97.37226789987449,97.71879583317691,418
2024-01-01 21:45:00,97.71879583317691,97.8949177105505,97.59755540025311,97.77411697157443,508
2024-01-01 21:50:00,97.77411697157443,98.0414786895346,97.71292435988403,98.00317595383841,469
2024-01-01 21:55:00,98.00317595383841,98.03353876585433,97.86476194620732,97.95618485223574,340
2024-01-01 22:00:00,97.95618485223574,98.04013970741134,97.65850485816536,97.88505516464893,817
2024-01-01 22:05:00,97.88505516464893,97.95348555137522,97.76632435216506,97.77242677089293,202
2024-01-01 22:10:00,97.77242677089293,97.9172983004218,97.6328943575476,97.65679893075071,978
2024-01-01 22:15:00,97.65679893075071,97.6936994320427,97.43687879302851,97.48677536020077,404
2024-01-01 22:20:00,97.48677536020077,97.80614638838979,97.32260131622358,97.74393525753173,797
2024-01-01 22:25:00,97.74393525753173,97.7804373078281,97.63295046922698,97.74921532738354,990
2024-01-01 22:30:00,97.74921532738354,97.89011415993279,97.73034341767959,97.82448340143178,229
2024-01-01 22:35:00,97.82448340143178,97.86558833559107,97.26687887824671,97.4422277277982,153
2024-01-01 22:40:00,97.4422277277982,97.68699988667974,97.44073204168609,97.67218032540485,975
2024-01-01 22:45:00,97.67218032540485,97.68170087468923,97.33849071592508,97.43983728733014,799
2024-01-01 22:50:00,97.43983728733014,97.53221416739702,97.38880916236758,97.51962298519366,500
2024-01-01 22:55:00,97.51962298519366,97.5343215441051,97.28753106789324,97.31295626381053,947
2024-01-01 23:00:00,97.31295626381053,97.41700376871675,96.87723463295102,96.9598513831741,382
2024-01-01 23:05:00,96.9598513831741,97.27193591196904,96.85663988494723,97.15924699643371,394
2024-01-01 23:10:00,97.15924699643371,97.22914533308924,97.03685413828308,97.04339553599065,852
2024-01-01 23:15:00,97.04339553599065,97.30843760695211,96.97211090588931,97.30130711885916,706
2024-01-01 23:20:00,97.30130711885916,97.35889619992427,97.16907950366125,97.34108347079976,124
2024-01-01 23:25:00,97.34108347079976,97.43107303606213,96.97250743933346,97.03580282275963,247
2024-01-01 23:30:00,97.03580282275963,97.0705189684223,96.86982513042727,96.96291960720154,855
2024-01-01 23:35:00,96.96291960720154,97.04981712439607,96.96032339914663,96.96084785861213,506
2024-01-01 23:40:00,96.96084785861213,97.01699241104701,96.79290463708907,96.80484447447137,719
2024-01-01 23:45:00,96.80484447447137,96.84098216695465,96.72332554719483,96.73095678233405,672
2024-01-01 23:50:00,96.73095678233405,96.92421720642479,96.51033415632713,96.53536992986663,757
2024-01-01 23:55:00,96.53536992986663,96.59066328133463,96.46462046785246,96.4711478819379,691
2024-01-02 00:00:00,96.4711478819379,96.69428313690858,96.42940105148126,96.54752245825631,504
2024-01-02 00:05:00,96.54752245825631,96.57499055593101,96.36210583140715,96.44351137382017,370
2024-01-02 00:10:00,96.44351137382017,96.47683031011977,96.3385134239792,96.38113748265557,559
2024-01-02 00:15:00,96.38113748265557,96.41320201072949,96.19505334417747,96.25297595352278,538
2024-01-02 00:20:00,96.25297595352278,96.42308685215654,96.08277211731898,96.20958243851719,463
2024-01-02 00:25:00,96.20958243851719,96.35323785148692,96.09899969813095,96.10069671874716,976
2024-01-02 00:30:00,96.10069671874716,96.25471473574066,95.84921910750606,95.85436205669107,879
2024-01-02 00:35:00,95.85436205669107,95.9536047645873,95.40203717767251,95.42347478682703,764
2024-01-02 00:40:00,95.42347478682703,95.4501044281436,95.24952407378873,95.28506534841149,846
